nome_processo,"Ecotoxicity, freshwater impact","Human toxicity, cancer impact",Climate change impact,"Human toxicity, non-cancer impact","Resource use, fossils impact","Resource use, minerals and metals impact",Water use impact,Land use impact,"Eutrophication, freshwater impact",EF-particulate Matter impact,Photochemical ozone formation - human health impact,Acidification impact,"Eutrophication, terrestrial impact",Eutrophication marine impact,Ozone depletion impact,"Ionising radiation, human health impact",categoria
Palm kernel expeller,2.610002822980039e-09,2.0600439290595655e-11,5.707281137564867e-10,1.5255591295465334e-10,9.112217047044772e-11,8.143310571938342e-12,2.981787973090892e-11,6.723840026652693e-13,2.0025613581805943e-10,1.5399003580720713e-10,1.4162110135226247e-10,5.846722172290385e-10,4.4322166790255037e-10,1.0933674497945137e-10,7.748810839835018e-11,6.201914260490296e-11,Altro
"lithium hydroxide production, elementary exchanges",1.4983083260288878e-10,0.0,0.0,7.573324122699084e-12,0.0,0.0,9.708479565951126e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chimica & additivi
"finishing, antimicrobial",7.114720540245761e-11,1.1752291675736215e-10,1.142104859875531e-10,2.615951534604174e-11,1.9644092111259374e-10,1.311646219383421e-10,3.8179734151202423e-10,2.7798915862507504e-12,1.558377549264183e-11,2.654154141530047e-10,1.693913045031565e-10,2.7134315118047337e-10,8.241242486839139e-11,1.2215835901270344e-11,1.8939899370476664e-09,2.500390322621682e-10,Tessile & fibre
Rice fibre,2.850493637793804e-09,2.340426265677149e-11,1.8814020105091632e-10,1.2266394205345738e-10,1.1614044881951285e-10,5.604983914772337e-12,7.873920398207975e-10,6.513565561173637e-12,1.0897166051011905e-10,1.971142389033711e-10,2.4713324761036574e-10,7.225185534679376e-10,5.701619038052957e-10,1.5514233797467353e-10,1.038347489043401e-10,2.4659623716605664e-10,Agricoltura & cereali
Rice bran,6.244171490606712e-09,3.548944975329335e-11,2.1138176573482324e-10,1.9328699404286656e-10,1.2688291188764282e-10,1.2597324394700897e-11,1.0108962037234722e-10,3.3863894482401803e-12,1.36138678385584e-10,4.2990892080593615e-10,2.2453719394250048e-10,8.190473608112836e-10,6.604415146679352e-10,1.9288104460211432e-10,6.431590866815751e-11,3.567718459839247e-11,Agricoltura & cereali
"Articulated lorry transport, mixer",5.644770946440437e-11,8.317175843927586e-12,4.175489741721152e-11,6.30612245336587e-12,7.997085232226666e-11,7.235086161784499e-12,1.569215765105126e-11,3.3194913208121316e-12,1.0976497917883375e-12,2.459775875484647e-11,1.4179085429997195e-10,1.4343188377707937e-10,1.4215734435904255e-10,1.88654558782437e-11,3.2401224125381003e-14,7.195402879546026e-12,Trasporti & veicoli
Ice production for storage,2.3951017494123377e-11,1.0070457171313743e-11,3.345729763143099e-11,6.4743981724419275e-12,7.606826323072802e-11,3.1966905336651094e-11,2.583314388719692e-10,2.707412397046578e-12,6.389655087949606e-12,1.2300179828520959e-11,2.6213922826143856e-11,4.2723779890403105e-11,1.5791832972937797e-11,2.8309802936366525e-12,6.135802100771696e-11,5.430271808248619e-10,Chimica & additivi
"silicon carbide production, black box",4.196167088849611e-10,6.645352845781921e-11,1.799150211025878e-10,4.009908280582844e-11,6.623030201157738e-10,2.0587760498050625e-10,1.4692972167887095e-10,3.397352470792571e-11,2.3396973065027623e-11,1.4989501111620915e-10,2.2402564551040964e-10,2.969806470047754e-10,1.2601819292826644e-10,1.7898074279350933e-11,1.228959945762711e-10,3.3077507564269187e-12,Trasporti & veicoli
"direct injection, upper, pu",3.016872039663145e-10,1.2221393378298086e-10,2.545624607849544e-10,4.6855909617118274e-11,6.932041643359421e-10,9.0640969058886e-10,8.895717769343911e-10,5.0648878464365106e-12,4.456508765037225e-11,5.983817118815485e-10,6.7142457879301e-10,9.262410772433431e-10,4.1100432633137487e-10,7.593826121251227e-11,1.2404432905346401e-08,3.3368835574742166e-10,Altro
"Sodium chlorate production, black box",1.1438687143068154e-10,1.5523207635805973e-10,1.652305722703304e-10,1.1031073426960466e-10,2.1299570050087662e-10,1.5825551663387366e-09,3.1131484099941465e-10,1.4289951298732872e-11,3.2689093017818205e-10,2.429473313784722e-10,2.0767212853613148e-10,4.5018857603708946e-10,1.293608515367473e-10,1.7999520423883832e-11,1.962252691999486e-08,3.1615274905283455e-10,"Carta, legno & imballaggi"
"methanol production, elementary exchanges",3.829632474786294e-11,2.438403149800621e-12,1.548898601779525e-11,8.918906743072093e-13,0.0,0.0,1.8042163804494223e-10,0.0,2.40527561491069e-11,3.03038228432438e-13,7.218432596296129e-11,2.985152610785173e-11,2.7710304584249995e-11,3.7093390811909686e-12,0.0,0.0,Chimica & additivi
"Polyethylene terephthalate (PET), recycled, semi-mechanical, pre-consumer",1.3844974387608124e-10,1.1185991306808033e-10,3.629059722468337e-10,4.353631209895599e-11,4.013590990297311e-10,1.2081906939390755e-10,9.081476637381816e-10,4.831912362919027e-12,4.043802154754519e-12,8.997869455927533e-10,3.5139288132156214e-10,7.896133090027573e-10,2.194940854688101e-10,2.8844104769750472e-11,4.3571904346008544e-11,4.333433067897655e-10,Plastica & polimeri
boarding,4.1211969145315004e-11,4.1915600810748465e-11,9.19596065582243e-11,1.684371669321123e-11,1.560211725495507e-10,2.7959763553984836e-11,1.7356617965128171e-10,1.9069686239515865e-12,1.4247725444313222e-12,3.5803976138226203e-10,1.1690084698232083e-10,2.4242970382801767e-10,7.217336865350073e-11,9.733958976047191e-12,1.4534832281794047e-11,1.8527779093018596e-10,"Carta, legno & imballaggi"
"cyclohexane production, elementary exchanges",3.775283752207438e-11,4.0017774681475293e-10,1.2198557677348675e-11,8.779432878740038e-12,0.0,0.0,1.701532974584134e-10,0.0,0.0,0.0,1.7399899251892773e-10,0.0,0.0,0.0,0.0,0.0,Chimica & additivi
"lime fertilizer 5% mgo, per kg substance",8.514879322448009e-11,1.1769896112060948e-11,5.800520802549641e-11,5.8591893600863e-12,1.1924127748604905e-10,1.0297302365347287e-11,5.906589192554089e-11,1.6736666040097802e-12,1.0348287540826784e-12,4.435190047990154e-11,1.9003198701034054e-10,2.000666841473026e-10,1.8338850680703249e-10,2.4357442507784342e-11,1.1267409381100858e-11,3.363295025823454e-10,Chimica & additivi
Rice bran (parboiled),6.191827348226237e-09,2.6108081064515756e-11,1.8370100028638325e-10,1.8500994368519128e-10,8.908094744275626e-11,1.1664960380601696e-11,4.100341347912659e-11,3.2106042333914897e-12,1.3445479908649305e-10,2.5502944320544413e-10,1.9217264824966055e-10,7.57868977971213e-10,6.368434923786333e-10,1.888497055190382e-10,6.382911232425506e-11,2.913036809155219e-11,Agricoltura & cereali
heat pressing,5.817400502186464e-12,4.1350224164495314e-12,1.0728427817298214e-11,1.582618463375278e-12,1.8723602017349693e-11,1.2884862658295972e-12,2.8706839211866815e-11,3.74335180086149e-12,1.370645212880547e-13,3.085492665895683e-11,1.401268091832968e-11,2.9069917193802595e-11,8.450952490382102e-12,1.145653769086096e-12,6.0845908434481186e-12,3.0715232179659763e-11,Altro
"Lime production, black box",1.8603299694638184e-10,2.1078371245346335e-11,2.4630673744772153e-11,1.0069806658054014e-11,3.021780362986062e-10,3.235740831191176e-12,5.4016442612355034e-12,3.5010037976598114e-13,5.556723691967517e-13,1.9125500891075216e-11,6.78385350378286e-11,8.1464147440325e-11,3.758050327693919e-11,4.39724049792449e-12,2.2793735689248284e-12,1.8406650972855706e-11,"Carta, legno & imballaggi"
"Acetone from cumene production, elementary exchanges",2.4002768669409596e-10,0.0,5.1500051515318335e-11,5.35673863883655e-13,0.0,0.0,4.654505356273587e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chimica & additivi
"kaolin production, elementary exchanges",0.0,0.0,0.0,0.0,0.0,0.0,1.1261430628457252e-10,2.9307222027361524e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chimica & additivi
"hydroquinone production, elementary exchanges",5.574685752262773e-10,0.0,6.413903359513032e-12,4.6631751326358334e-12,0.0,0.0,8.289701968112377e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chimica & additivi
"10 kw central heating (ch) boiler production, fuelled by natural gas",1.919292062700165e-12,2.5724123748576846e-12,3.446232408088148e-11,7.540827523655982e-13,7.308585029983305e-11,2.6822614296360707e-11,3.975692048933082e-12,1.1186201011606974e-13,9.009144797207294e-13,1.977403477661625e-12,7.350856649382845e-12,7.021901100649026e-12,2.447242675478608e-12,3.288970237890773e-13,2.8331529375212425e-12,2.5261287378094686e-11,Metalli & minerali
"compacting, mechanical",2.834218878011665e-11,3.153023232778911e-11,6.715090242346644e-11,1.282062695435229e-11,1.1140469470430251e-10,1.639559217836784e-11,1.0876492208520133e-10,1.5355447290047835e-12,9.767623017058798e-13,2.7942107316902675e-10,8.568349844721613e-11,1.7425088015732705e-10,5.307706816997412e-11,7.16407351970646e-12,1.0549415127691774e-11,1.159860224838264e-10,Metalli & minerali
Sulphur production,1.2289980221167571e-09,1.2808328185322686e-10,1.7608584240246814e-10,6.412979958700489e-11,1.9786049609267917e-09,1.9742020605336017e-11,2.008092645506058e-10,8.404333021651775e-13,1.453813636972702e-12,1.3678762250356236e-10,3.7582773843346395e-10,5.359172624500767e-10,1.879403474166899e-10,2.5282461717076955e-11,2.863531633303854e-10,1.0618623513207207e-10,Chimica & additivi
cementing/gluing,1.553867003102082e-10,1.3142229257328825e-10,2.4562595398979056e-10,3.7428139317992764e-11,4.674721831913987e-10,1.8819091235453083e-10,6.655380651507104e-10,3.811163553297934e-12,8.217407487247637e-12,7.134130794211021e-10,9.94671552752878e-10,7.735366515124132e-10,2.670644349338838e-10,3.828795552878513e-11,1.7682679498726927e-09,6.290015561279965e-10,Metalli & minerali
"10 kw central heating (ch) boiler production, fuelled by natural gas, condensing boiler",1.7496426054516278e-12,2.3305813117167277e-12,3.120431476615007e-11,6.844605051829909e-13,6.618310146841249e-11,2.4270564021603098e-11,3.668000236907103e-12,1.027507651948035e-13,8.153360464821467e-13,1.798446572807614e-12,6.642160452256896e-12,6.379571187828825e-12,2.2203300738833822e-12,3.00153827605359e-13,2.575440431917717e-12,2.3275816460045607e-11,Metalli & minerali
Diode Metal electrode leadless face (mMELF),6.843049678202584e-12,7.126531903275966e-12,2.0504284060693455e-11,3.469949207827867e-12,3.385660311225531e-11,3.4523879992798666e-10,1.4781203522754798e-11,1.8554457251703703e-13,2.4212395487286992e-14,8.432478505006497e-11,5.955801787674887e-11,3.286922082439556e-10,2.784246476107804e-11,3.718009988546097e-12,4.1757771282484e-14,2.2963238403052725e-11,Metalli & minerali
"heat setting, textiles",8.050971910808743e-11,7.699092162728733e-11,1.5822662335169822e-10,2.5297399559222895e-11,2.829892017426427e-10,4.3490232987959806e-11,3.9985487918717045e-10,2.4673384998240644e-12,2.070150931891214e-12,5.127596232253026e-10,2.0042005557919226e-10,4.333094066426585e-10,1.227338782878744e-10,1.652205261733075e-11,3.194765968937165e-11,4.2803156718620446e-10,Metalli & minerali
needle-punching of primary backing,1.6746039481428307e-11,1.8897599627076405e-11,2.8687322639126068e-11,3.5772813465022157e-12,6.811457371307381e-11,3.240773402837625e-11,8.18534126014025e-11,1.7495971487389829e-12,1.5157482763948277e-12,1.5601629033438224e-11,2.524710167404659e-11,4.163040745037986e-11,1.603376239536464e-11,2.2020959524013653e-12,2.7113093150930686e-11,4.66464724785843e-10,Altro
"High density polyethylene (HDPE), recycled",1.114426986689624e-09,1.9453099292895289e-10,3.2441243188715134e-10,8.938512764904884e-11,1.3211789397158455e-09,5.036467779712695e-10,5.696432906411696e-10,9.006209148961999e-12,2.9464525562112e-11,5.781035898715617e-10,4.032903247437856e-10,7.197581433169667e-10,2.4899667770822716e-10,3.462944304317251e-11,4.382933592516816e-10,1.1606013470672747e-10,Plastica & polimeri
waxing,8.26403316068097e-11,5.187629721876407e-11,1.613637492104787e-10,2.3351231482817302e-11,5.976572446764368e-10,1.0221896768418021e-10,3.548228691481417e-10,2.6837679640987495e-12,1.9628411170422886e-11,4.1660977884701546e-10,3.3621578079920704e-10,5.454136000598665e-10,2.067072853451003e-10,2.7642890264755762e-11,3.5502784647375973e-11,3.38895203865643e-10,Altro
"Low density polyethylene (LDPE), recycled",1.1488608187204296e-09,1.894016163668343e-10,4.3681041458517275e-10,8.820853781394773e-11,1.3251578667263939e-09,3.176730039343919e-10,5.937937004498496e-10,8.24349649183459e-12,2.2307425558041824e-11,7.778315844847666e-10,1.1506722918881535e-09,1.3560313578731898e-09,7.418676772315726e-10,9.960871607530805e-11,3.746508488831473e-10,7.619632199294252e-11,Plastica & polimeri
SMD coil,4.2481061286940734e-12,2.2942932343982235e-12,4.531073452702225e-12,5.20050573602081e-12,9.042827644713163e-12,9.253828581407349e-10,1.104361531449622e-11,1.9613198632268624e-13,7.265026740644484e-14,1.2457548642798423e-11,8.360812211560614e-12,5.0045537512988245e-11,3.780072152188368e-12,4.978961228615835e-13,4.770722633377362e-13,2.3373836257605698e-11,Altro
grinding of cork,1.0496418457677182e-10,1.6626089998386861e-10,1.7342396327983443e-10,9.198360489449869e-12,3.70813803680841e-10,1.212070755798037e-11,4.4457616543812506e-10,3.6004772108068304e-12,3.9963429633528736e-13,6.507166568375747e-11,1.1191120956093614e-10,2.725039502429281e-10,6.743033932225239e-11,9.156604615446235e-12,4.520211993149985e-11,7.719775025905632e-10,"Carta, legno & imballaggi"
"Nylon, recycled, mechanical",1.18422402358686e-10,2.7841786330013506e-10,3.65877688373272e-10,3.640056775550476e-11,4.635045816703281e-10,3.2334294136559703e-10,5.487761148227162e-10,7.552908283449687e-12,1.771003343357258e-11,5.206332018513261e-10,3.050790004333888e-10,5.190422481699718e-10,2.015747431634018e-10,2.7746705436484813e-11,2.4908752327729417e-10,2.950506530562908e-11,Plastica & polimeri
Cleaning of plastic infills,1.0429647129914631e-11,5.613812067387437e-12,3.5336057811832045e-12,3.3455820719783326e-12,3.539748029406324e-12,1.83286609542506e-12,1.4490475755457185e-10,1.1864846731186285e-12,7.585907971986547e-12,1.9312503862199942e-12,2.8681787027079406e-12,4.965401613592568e-12,2.339102735157522e-12,1.1173153424038957e-12,2.5733577774360382e-11,1.3604130473470418e-11,Plastica & polimeri
Cleaning of organic infills,1.0429647129914631e-11,5.613812067387437e-12,3.5336057811832045e-12,3.3455820719783326e-12,3.539748029406324e-12,1.83286609542506e-12,1.4490475755457185e-10,1.1864846731186285e-12,7.585907971986547e-12,1.9312503862199942e-12,2.8681787027079406e-12,4.965401613592568e-12,2.339102735157522e-12,1.1173153424038957e-12,2.5733577774360382e-11,1.3604130473470418e-11,Altro
Soft Solder (Pb-free),1.3967764301626168e-11,3.3295805325621033e-12,2.6005413926867542e-11,2.7839253524523255e-12,6.126134189684557e-11,2.651789330370579e-12,7.481592461949503e-11,3.997982528327943e-12,2.4561067836525254e-13,1.0606312931466363e-11,2.0397683475983175e-11,3.433785568621619e-11,1.3087928292156667e-11,1.8088684012252104e-12,1.2570828043345296e-11,4.375480153224964e-10,Elettronica & componenti
"finishing, pad-dry-cure",4.088306799636156e-11,4.0272229227946343e-11,8.66068897068101e-11,1.4899026769384144e-11,1.5023013987335238e-10,2.0150536806169413e-11,1.8677411350260425e-10,1.609585618957951e-12,1.0758901744754583e-12,3.135810914969379e-10,1.0986481376376864e-10,2.320077154991727e-10,6.760427419880411e-11,9.111229860281765e-12,1.471987482611895e-11,1.997665157874586e-10,Tessile & fibre
"Compressed air (7 bar, high efficiency) production",1.3605578757454182e-11,6.596180407023517e-12,2.4793114736034796e-11,5.166467665208269e-12,5.895136405446129e-11,1.5498250941154546e-11,7.192195334276653e-11,1.5775983501253234e-12,6.400855943032296e-12,1.1347281674147804e-11,2.0510452208583254e-11,3.626690996685892e-11,1.2993697454844902e-11,1.7858064091926304e-12,2.2028350785969888e-11,4.204005025731435e-10,Chimica & additivi
"Ethanol production, black box",3.2225956734175235e-11,1.0426635167883532e-10,5.051527145531199e-10,6.326603003166358e-11,2.8481822605277773e-09,9.47789759426815e-10,3.5248973174729153e-10,7.50765745675821e-12,1.9032620386938566e-10,2.6221542847239377e-10,7.983288536488806e-10,8.147962966005777e-10,2.9902101219188937e-10,3.9776099484912585e-11,1.5448744373858398e-09,9.191203831305973e-11,"Carta, legno & imballaggi"
"sizing, natural fibers",1.4467040413892881e-10,3.8825865203681464e-10,3.2207079978942546e-10,2.1080888756836287e-11,7.025436780741552e-10,6.614418531065157e-11,4.984862871610098e-10,1.028327730095115e-11,9.450673861883765e-12,2.382003867657126e-10,3.541255340442444e-10,5.480697821530609e-10,2.2258184960421177e-10,2.977921954257203e-11,4.552029652242806e-09,4.1094086541256745e-10,Altro
Waste incineration of municipal solid waste,5.0754416252426516e-11,1.5431922144542335e-11,3.411384062727075e-11,3.9163784706226144e-11,3.5197829457351794e-10,1.0168764035389282e-11,-5.230072150412232e-10,5.299800121570922e-12,4.768166483742733e-13,4.160792187080579e-11,6.138851461372186e-11,1.630886465957147e-10,5.108742188851894e-11,5.733777369988822e-12,3.032719481751956e-11,1.2009491260546005e-09,Gestione rifiuti & riciclo
"hydroxylamine production, elementary exchanges",1.5683062842446028e-08,0.0,0.0,5.788561801229016e-12,0.0,0.0,4.168303153979005e-11,0.0,0.0,7.058344246719937e-10,1.8514311843051419e-10,4.377839231563465e-09,1.3687871818213684e-09,6.132776210679116e-09,0.0,0.0,Chimica & additivi
carding,1.1153230390568029e-10,3.8647747596161707e-10,1.6472539250977173e-10,3.823113568208628e-11,3.1145137957927644e-10,6.657733188115446e-10,4.07903213887684e-10,2.472437802085725e-12,2.8571973815065663e-11,4.665159892842613e-10,2.4843707831883636e-10,4.687842422366313e-10,1.5095527529975286e-10,2.0206383633160495e-11,3.185108813344353e-10,4.133595371658504e-10,Trasporti & veicoli
"Sodium persulphate production, elementary exchanges",5.603512643872777e-11,0.0,0.0,1.0429479515796594e-12,0.0,0.0,5.982559278114613e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chimica & additivi
"C12-14 Alkyl sulphate (oleo/petro based) production, elementary exchanges",4.494304849528479e-10,0.0,4.856353932076735e-11,0.0,0.0,0.0,5.982559278114613e-11,0.0,0.0,1.6808202166534032e-10,6.40703662653296e-11,7.590486874518216e-10,0.0,0.0,0.0,0.0,Plastica & polimeri
"Non-ionic surfactant, fatty acid derivate production, elementary exchanges",9.367172904173767e-11,0.0,6.299066498764284e-11,1.944034506483669e-11,0.0,0.0,5.982559278114613e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.71715113080649e-10,0.0,0.0,Chimica & additivi
"Hexyl salicilate production, elementary exchanges",3.43363763975753e-11,0.0,6.825507713213368e-11,5.731110368141197e-12,0.0,0.0,5.982559278114613e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chimica & additivi
